media,str_date,reprint,scores
上海证券报,20191230,0,0
和讯网,20191230,1,2
中国网,20191230,0,2
中国网,20191230,1,2
新浪,20191230,1,2
新浪,20191230,0,2
中国证券报,20191230,0,0
上海证券报,20191230,0,0
上海证券报,20191230,4,2
电鳗快报,20191230,0,0
上海证券报,20191230,0,0
证券时报,20191230,0,0
电鳗快报,20191230,0,0
财联社,20191230,0,0
金融界,20191230,0,1
金融界,20191230,0,0
21世纪经济报道,20191230,0,0
21世纪经济报道,20191230,0,0
财联社,20191230,0,0
金融界,20191230,1,2
新京报,20191230,0,2
新京报,20191230,0,0
第一财经,20191230,0,0
中国证券报,20191230,2,0
新浪,20191230,0,2
财联社,20191230,0,2
第一财经,20191230,0,0
中国证券报,20191230,0,0
上海证券报,20191230,0,2
中国经济网,20191230,0,0
中国证券报,20191230,2,2
新浪,20191230,0,2
新浪,20191230,3,2
新浪,20191230,0,2
新浪,20191230,0,2
和讯网,20191230,2,2
和讯网,20191230,2,2
中国基金报,20191230,3,0
中国基金报,20191230,0,0
中国基金报,20191230,0,0
金融投资报,20191230,0,2
第一财经,20191230,0,0
新浪,20191230,0,2
中国经济网,20191230,0,0
澎湃,20191230,0,0
新浪,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,0
和讯网,20191230,1,2
全景网,20191230,2,2
全景网,20191230,0,0
和讯网,20191230,0,0
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,0
和讯网,20191230,0,2
和讯网,20191230,0,2
和讯网,20191230,0,2
界面,20191230,0,0
第一财经,20191230,1,0
新浪,20191230,3,2
财联社,20191230,0,0
腾讯财经,20191230,0,0
全景网,20191227,0,0
上海证券报,20191230,0,0
中国基金报,20191230,0,3
上海证券报,20191230,0,0
中国网,20191230,0,2
财经网,20191230,0,0
上海证券报,20191230,3,2
中国证券报,20191230,2,2
中国证券报,20191230,0,0
澎湃,20191230,0,0
财联社,20191230,0,0
金融投资报,20191230,0,2
第一财经,20191230,0,0
证券日报,20191230,0,0
澎湃,20191230,0,0
中国证券报,20191230,0,0
中国证券报,20191230,0,0
证券日报,20191230,0,0
经济观察报,20191230,0,0
澎湃,20191230,0,0
新京报,20191231,0,2
国际金融报,20191230,7,2
中国证券报,20191230,3,2
澎湃,20191230,0,0
澎湃,20191230,0,0
中国基金报,20191231,0,-1
澎湃,20191230,0,0
和讯网,20191231,0,2
和讯网,20191231,0,2
上海证券报,20191231,0,0
证券时报,20191231,14,0
经济观察报,20191230,0,0
第一财经,20191230,0,0
第一财经,20191230,0,0
中国经济网,20191230,2,2
每日经济新闻,20191231,0,0
中国经济网,20191230,2,0
上海证券报,20191231,0,0
证券时报,20191231,15,0
第一财经,20191230,0,0
上海证券报,20191231,0,0
上海证券报,20191231,0,0
网易,20191231,0,0
上海证券报,20191231,0,0
第一财经,20191230,0,0
第一财经,20191230,0,0
第一财经,20191230,0,0
第一财经,20191230,0,0
上海证券报,20191231,0,0
第一财经,20191230,0,0
上海证券报,20191231,0,0
中国经济网,20191230,0,0
网易,20191230,2,0
网易,20191231,0,0
金融投资报,20191231,2,2
金融投资报,20191231,1,0
金融投资报,20191231,9,0
每日经济新闻,20191231,0,0
每日经济新闻,20191231,0,0
中国网,20191231,3,2
中国网,20191231,1,2
和讯网,20191231,0,2
和讯网,20191231,0,0
和讯网,20191231,0,0
和讯网,20191231,0,0
中国网,20191231,1,2
和讯网,20191231,0,0
和讯网,20191231,0,0
和讯网,20191231,0,2
和讯网,20191231,0,2
和讯网,20191231,0,0
和讯网,20191231,0,0
和讯网,20191231,0,2
和讯网,20191231,0,2
和讯网,20191231,0,2
和讯网,20191231,0,2
和讯网,20191231,0,0
21世纪经济报道,20191231,1,0
国际金融报,20191230,5,1
中国网,20191231,1,0
新浪,20191231,0,0
电鳗快报,20191231,0,0
每日经济新闻,20191231,0,0
第一财经,20191230,2,0
界面,20191231,0,0
第一财经,20191231,0,0
第一财经,20191231,0,0
每日经济新闻,20191231,0,0
投资快报,20191231,0,0
国际金融报,20191230,1,1
证券日报,20191231,9,0
蓝鲸,20191230,0,0
投资快报,20191231,1,2
每日经济新闻,20191231,0,0
中国证券报,20191231,5,2
澎湃,20191231,0,0
第一财经,20191231,0,2
投资快报,20191231,2,0
财新网,20191230,0,0
投资快报,20191231,0,0
上海证券报,20191231,14,0
上海证券报,20191231,14,0
金融投资报,20191231,1,2
证券日报,20191231,2,2
21世纪经济报道,20191230,0,0
财联社,20191231,0,0
21世纪经济报道,20191230,0,0
上海证券报,20191231,13,0
投资快报,20191231,1,0
华夏时报,20191231,3,-2
中国证券报,20191231,4,0
中国基金报,20191231,0,0
21世纪经济报道,20191231,0,0
中国证券报,20191230,5,0
21世纪经济报道,20191231,0,0
上海证券报,20191231,0,0
21世纪经济报道,20191231,0,0
上海证券报,20191231,0,0
中国证券报,20191231,0,0
上海证券报,20191231,14,0
上海证券报,20191230,0,0
中国证券报,20191231,0,0
中国证券报,20191231,0,0
中国证券报,20191231,0,0
中国证券报,20191231,11,0
中国证券报,20191231,10,0
中国证券报,20191231,12,0
电鳗快报,20191231,1,2
界面,20191231,1,0
投资快报,20191231,1,0
第一财经,20191231,2,0
第一财经,20191231,0,0
中国证券报,20191230,0,0
第一财经,20191231,2,0
中国证券报,20191230,2,2
中国证券报,20191230,3,2
中国证券报,20191230,2,2
上海证券报,20191231,0,0
中国证券报,20191231,2,0
金融界,20191231,0,2
新浪,20191230,0,0
新京报,20191231,0,0
第一财经,20191231,0,0
中国基金报,20191231,1,2
经济观察报,20191231,0,0
中国经济网,20191231,1,3
中国经济网,20191231,0,0
中国经济网,20191231,2,2
中国经济网,20191231,1,2
中国经济网,20191231,0,0
新京报,20191231,0,0
新京报,20191231,0,0
新浪,20191231,0,0
新浪,20191231,0,0
和讯网,20191231,0,0
新浪,20191231,0,2
中国经济网,20191231,0,0
金融投资报,20191231,2,2
中国网,20191231,3,0
新京报,20191231,0,0
新浪,20191231,0,0
中国网,20191231,0,0
新浪,20191230,1,0
新京报,20191231,0,0
中国证券报,20191231,2,0
中国证券报,20191231,0,0
中国证券报,20191231,0,0
新浪,20191231,0,0
21世纪经济报道,20191231,0,0
新京报,20191231,0,0
新京报,20191231,0,0
和讯网,20191231,0,0
和讯网,20191231,1,0
新浪,20191231,0,0
经济观察报,20191231,0,0
金融界,20191231,0,0
澎湃,20191231,4,2
新浪,20191231,1,0
中国经济网,20191231,1,2
证券日报,20191231,3,2
和讯网,20191231,1,2
界面,20191231,1,0
第一财经,20191231,4,0
21世纪经济报道,20191231,0,0
新京报,20191231,0,0
21世纪经济报道,20191231,0,0
每日经济新闻,20191231,0,0
证券时报,20191231,0,0
每日经济新闻,20191231,1,0
新浪,20191231,0,0
每日经济新闻,20191231,0,0
新浪,20191231,0,0
新浪,20191231,1,2
澎湃,20191231,0,0
蓝鲸,20191231,0,0
经济观察报,20191231,0,0
中国证券报,20191231,2,2
澎湃,20191231,0,0
金融界,20191231,1,0
财联社,20191231,0,0
每日经济新闻,20191231,0,0
澎湃,20191231,0,0
第一财经,20191231,0,0
上海证券报,20191231,0,0
上海证券报,20191231,0,0
新浪,20191231,0,0
财联社,20191231,0,0
财联社,20191231,0,0
界面,20191231,0,0
界面,20191231,0,0
中国证券报,20191231,0,0
第一财经,20191231,0,0
界面,20191230,0,0
国际金融报,20191231,0,0
国际金融报,20191231,0,0
华夏时报,20191231,2,0
国际金融报,20191231,5,0
财联社,20191231,1,0
国际金融报,20191231,8,0
华夏时报,20191231,0,0
新浪,20191231,0,0
中国证券报,20191231,0,0
界面,20191231,0,0
新浪,20191231,0,0
新浪,20200101,0,0
新浪,20200101,0,0
21世纪经济报道,20200101,10,0
新浪,20200101,0,0
财联社,20200101,0,0
新浪,20200101,0,2
新浪,20200101,2,0
新浪,20200101,1,0
新浪,20200101,0,0
新浪,20200101,0,0
新浪,20200101,2,0
新浪,20200101,0,0
新浪,20200101,0,-1
新浪,20200101,0,-1
新浪,20200101,0,0
中国基金报,20200101,3,2
新浪,20200101,0,2
第一财经,20200101,2,2
新浪,20200101,0,2
财联社,20200101,0,0
界面,20200101,1,0
新浪,20200101,0,2
和讯网,20200101,0,2
和讯网,20200101,0,2
中国证券报,20200101,0,2
中国证券报,20200101,0,2
中国证券报,20200101,6,0
新浪,20200101,0,2
中国证券报,20200101,0,2
经济观察报,20200101,1,0
新浪,20200101,1,2
中国基金报,20200101,0,2
中国基金报,20200101,0,2
新浪,20200101,0,2
证券日报,20200101,4,2
中国证券报,20200101,2,0
中国证券报,20200101,3,0
新浪,20200101,0,2
第一财经,20200101,3,0
新浪,20191231,0,0
第一财经,20200101,7,0
第一财经,20200101,2,0
中国证券报,20200101,3,-1
证券日报,20200102,3,2
证券日报,20200102,2,2
证券时报,20200102,1,2
证券时报,20200102,11,0
中国证券报,20200102,11,0
投资快报,20200102,0,0
中国证券报,20200102,7,2
电鳗快报,20200102,2,0
电鳗快报,20200102,0,-2
电鳗快报,20200102,2,-2
上海证券报,20200102,16,2
中国证券报,20200102,5,2
中国基金报,20200102,10,0
金融投资报,20200102,0,2
界面,20200102,4,-1
新浪,20200102,0,2
新浪,20200102,2,2
新浪,20200102,0,2
新浪,20200102,0,2
和讯网,20200102,1,2
wind资讯,20200101,4,0
和讯网,20200102,0,2
投资者报,20200102,6,0
新浪,20200102,0,2
中国网,20200102,3,2
中国网,20200102,0,2
中国网,20200102,0,2
金融投资报,20200102,0,2
新浪,20200102,0,2
新浪,20200102,0,2
中国网,20200102,1,2
中国证券报,20200102,0,2
中国证券报,20200102,2,2
21世纪经济报道,20200102,0,0
新浪,20200102,2,0
中国网,20200102,6,0
新浪,20200102,2,2
新京报,20200102,3,0
中国基金报,20200102,0,2
新浪,20200102,0,2
中国经济网,20200102,0,2
新京报,20200102,0,0
上海证券报,20200102,0,2
新京报,20200102,1,0
新浪,20200102,0,2
中国网,20200102,1,0
中国基金报,20200102,1,2
新浪,20200102,0,2
和讯网,20200102,2,0
界面,20200102,0,0
新浪,20200102,0,2
新浪,20200102,3,2
证券市场红周刊,20200102,0,-2
财联社,20200102,1,0
投资快报,20200102,4,0
腾讯,20200102,0,-2
新浪,20200102,3,-2
中国网,20200102,0,2
上海证券报,20200102,2,0
中国网,20200102,8,0
中国网,20200102,1,1
新浪,20200102,1,-2
金融界,20200102,0,2
新浪,20200102,3,-2
新浪,20200102,1,2
新浪,20200102,2,-2
中国基金报,20200102,1,2
中国基金报,20200102,2,2
中国经济网,20200102,3,2
和讯网,20200102,0,2
上海证券报,20200102,1,2
金融界,20200102,0,0
上海证券报,20200102,1,2
每日经济新闻,20200102,6,0
金融投资报,20200102,1,2
中国证券报,20200102,1,2
金融投资报,20200102,2,2
金融投资报,20200102,3,2
每日经济新闻,20200102,1,0
金融投资报,20200102,7,0
每日经济新闻,20200102,5,0
上海证券报,20200102,2,2
蓝鲸,20200102,7,0
经济观察报,20200102,2,0
证券日报,20200102,3,0
金融投资报,20200102,1,2
中国证券报,20200102,0,2
新京报,20200102,0,0
中国经济网,20200102,1,2
中国证券报,20200102,0,2
中国证券报,20200102,4,2
新浪,20200103,0,2
新浪,20200103,0,2
新浪,20200103,0,2
新浪,20200103,0,2
新浪,20200103,0,2
新浪,20200103,1,2
中国基金报,20200103,15,2
金融投资报,20200103,0,0
金融投资报,20200103,3,2
金融投资报,20200103,1,0
金融投资报,20200103,0,2
金融投资报,20200103,3,2
金融投资报,20200103,0,2
金融投资报,20200103,0,2
金融投资报,20200103,1,2
金融投资报,20200103,7,0
新闻晨报,20200103,0,2
新闻晨报,20200103,0,0
新浪,20200102,0,0
新浪,20200103,0,-2
新浪,20200103,1,0
金融投资报,20200103,1,0
中华工商时报,20200103,1,2
中华工商时报,20200103,1,2
中华工商时报,20200103,0,2
中华工商时报,20200103,0,2
中华工商时报,20200103,1,2
中华工商时报,20200103,0,0
新浪,20200103,0,0
投资快报,20200103,0,-2
投资快报,20200103,2,2
投资快报,20200103,1,2
每日经济新闻,20200102,0,0
证券日报,20200102,0,2
证券日报,20200103,5,2
证券日报,20200102,1,2
中国证券报,20200102,0,0
中国证券报,20200102,0,0
中国证券报,20200102,5,2
中国证券报,20200102,0,2
中国证券报,20200102,0,0
电鳗快报,20200103,1,2
中国证券报,20200102,0,2
电鳗快报,20200103,0,2
中国证券报,20200102,0,0
财联社,20200103,0,0
中国证券报,20200102,2,0
和讯网,20200103,1,2
中国证券报,20200102,6,2
中国经济网,20200102,0,2
第一财经,20200102,1,0
中国证券报,20200102,0,0
上海证券报,20200103,0,0
新京报,20200102,0,0
中国证券报,20200102,0,2
中国证券报,20200103,4,2
中国证券报,20200103,4,0
中国证券报,20200103,0,2
第一财经,20200102,5,0
中国证券报,20200103,0,2
中国证券报,20200102,0,2
第一财经,20200102,0,0
第一财经,20200102,0,0
中国证券报,20200103,8,0
中国证券报,20200103,18,0
第一财经,20200103,4,0
中国证券报,20200103,17,0
中国证券报,20200103,13,0
证券时报,20200103,3,2
金融投资报,20200103,0,2
投资者报,20200103,4,2
北京商报,20200103,10,0
新浪,20200103,0,2
新浪,20200103,1,2
新浪,20200102,0,2
金融界,20200103,1,2
金融投资报,20200103,1,2
中国基金报,20200103,0,2
中国证券报,20200103,0,2
中国证券报,20200103,0,2
中国证券报,20200103,0,2
中国证券报,20200102,0,0
中国证券报,20200102,0,0
金融投资报,20200103,7,0
证券市场红周刊,20200103,2,2
金融界,20200103,0,0
和讯网,20200103,0,2
上海证券报,20200103,2,0
新浪,20200103,1,2
上海证券报,20200103,0,2
上海证券报,20200103,0,2
新浪,20200103,0,2
财联社,20200103,1,0
金融投资报,20200103,0,2
和讯网,20200103,0,2
新浪,20200103,2,2
中国经济网,20200103,1,2
上海证券报,20200103,0,2
金融界,20200103,0,0
财联社,20200103,1,0
中国证券报,20200103,0,2
华夏时报,20200103,1,0
新浪,20200103,0,0
上海证券报,20200103,0,2
中国网,20200103,7,0
华夏时报,20200103,2,0
新浪,20200103,2,-2
华夏时报,20200103,4,0
新浪,20200103,1,0
中国经济网,20200103,0,2
澎湃,20200103,0,0
中国证券报,20200103,0,0
财联社,20200103,2,0
中国证券报,20200103,5,2
证券日报,20200104,3,2
中国证券报,20200103,4,2
中国证券报,20200103,0,0
金融投资报,20200104,0,0
第一财经,20200103,3,0
中国证券报,20200103,0,0
中国证券报,20200103,0,2
中国证券报,20200103,3,2
中国证券报,20200103,0,2
金融投资报,20200104,1,2
金融投资报,20200104,0,2
第一财经,20200103,6,0
投资快报,20200104,0,0
金融投资报,20200104,3,2
金融投资报,20200104,1,2
金融投资报,20200104,8,0
投资快报,20200104,2,0
中国经营报,20200104,0,2
中国经营报,20200104,1,2
中国经济网,20200103,4,1
中国经营报,20200104,4,0
投资快报,20200104,0,0
新闻晨报,20200104,0,2
新浪,20200103,0,0
中国证券报,20200104,0,2
中国证券报,20200104,0,2
中国证券报,20200104,3,0
中国证券报,20200104,0,2
中国证券报,20200104,2,2
中国证券报,20200104,2,2
中国证券报,20200104,1,2
经济观察报,20200104,0,0
北京商报,20200104,0,2
中国证券报,20200104,2,2
新京报,20200104,1,2
中国经济网,20200105,1,1
每日经济新闻,20200102,34,0
上海证券报,20200105,0,0
每日经济新闻,20200102,0,0
每日经济新闻,20200102,0,2
财联社,20200105,0,2
中国证券报,20200105,3,2
第一财经,20200105,6,0
北京商报,20200105,2,0
投资者报,20200106,3,2
证券日报,20200106,0,2
中国基金报,20200106,12,2
中国基金报,20200106,4,0
中国基金报,20200106,6,0
中国基金报,20200106,2,2
中国基金报,20200106,13,2
中国基金报,20200106,5,0
中国基金报,20200106,2,0
中国基金报,20200106,0,0
中国基金报,20200106,2,0
中国基金报,20200106,2,0
中国基金报,20200106,2,0
中国基金报,20200106,4,0
中国基金报,20200106,7,0
中国基金报,20200106,4,0
中国基金报,20200106,0,2
中国基金报,20200106,2,2
中国基金报,20200106,3,2
中国基金报,20200106,3,2
中国基金报,20200106,0,0
中国基金报,20200106,4,2
中国基金报,20200106,0,-1
中国基金报,20200106,4,0
中国基金报,20200106,0,2
中国基金报,20200106,0,2
中国证券报,20200106,0,2
中国证券报,20200106,11,0
中国证券报,20200106,3,2
中国证券报,20200106,10,0
中国证券报,20200106,9,0
上海证券报,20200106,3,2
上海证券报,20200106,0,2
投资快报,20200106,1,0
上海证券报,20200106,0,2
投资快报,20200106,2,2
财联社,20200106,0,0
上海证券报,20200106,8,0
中国经济网,20200106,4,1
上海证券报,20200106,6,0
上海证券报,20200106,0,2
上海证券报,20200106,0,2
上海证券报,20200106,4,2
上海证券报,20200106,0,2
电鳗快报,20200106,0,-2
上海证券报,20200106,0,2
上海证券报,20200106,0,2
上海证券报,20200106,4,2
上海证券报,20200106,3,2
上海证券报,20200106,2,2
上海证券报,20200106,0,2
上海证券报,20200106,0,2
上海证券报,20200106,7,2
上海证券报,20200106,0,2
上海证券报,20200106,2,2
上海证券报,20200106,4,2
上海证券报,20200106,0,0
中国证券报,20200106,4,0
财联社,20200106,1,0
新浪,20200106,0,0
财联社,20200106,0,0
中国证券报,20200106,4,0
中国证券报,20200106,4,0
中国证券报,20200106,2,2
中国证券报,20200106,5,0
中国证券报,20200106,16,0
中国证券报,20200106,0,2
全景网,20200106,0,2
证券时报,20200106,0,2
证券时报,20200106,2,2
中国基金报,20200106,0,2
金融界,20200106,1,2
中国网,20200106,0,2
中国经济网,20200106,3,2
证券市场红周刊,20200106,0,0
证券市场红周刊,20200106,7,0
证券市场红周刊,20200106,1,2
电鳗快报,20200106,0,-2
电鳗快报,20200106,2,2
第一财经,20200106,2,0
和讯网,20200106,0,2
新浪,20200106,0,2
和讯网,20200106,0,2
新浪,20200106,1,2
上海证券报,20200106,1,0
上海证券报,20200106,0,2
上海证券报,20200106,2,2
电鳗快报,20200106,1,2
中国证券报,20200106,3,2
新浪,20200106,0,2
新浪,20200106,1,2
金融界,20200106,0,-2
金融界,20200106,1,0
全景网,20200106,0,2
